,vac_pump_time,vac_pump_idx,vac_stable_time,vac_stable_idx,pre_rise_time,pre_rise_idx,pre_stable_time,pre_stable_idx,pre_relief_time,pre_relief_idx,pro_end_time,pro_end_idx,running_time,pump,v_max,v_min,v_std,vd_max,vd_min,vd_std,rise,p_max,p_min,p_std,pd_max,pd_min,pd_std,relief
27,2020-08-29 11:10:40.307139600,189594,2020-08-29 11:43:40.411822100,189627,2020-08-29 16:30:41.243681000,189914,2020-08-29 17:21:41.394477800,189965,2020-08-31 02:50:47.109018900,191974,2020-08-31 10:26:48.409605200,192430,2836.1350410833334,33.0017447,3.620639801025391,0.0,0.4529624931488472,0.168428897857666,-0.2489538192749023,0.0418157849008715,51.00251326666667,6.498140335083008,6.000370025634766,0.1042910671553029,0.1051793098449698,-0.0599513053894043,0.0080815394624845,456.02167643333337
28,2020-10-01 13:24:07.236987000,197704,2020-10-01 13:57:07.377006800,197737,2020-10-01 18:40:08.506562800,198020,2020-10-01 19:17:08.668604900,198057,2020-10-02 09:49:11.871464100,198929,2020-10-02 10:25:11.967848700,198965,1261.0788476833334,33.00233365,3.292926073074341,0.0,0.3742868774146627,0.2361633777618408,-0.2821366786956791,0.047289468718611,37.0027007,6.495591163635254,6.110648155212402,0.0458199675343981,0.1351122856140136,-0.0599513053894043,0.0100697673247179,36.0016064
29,2020-10-02 11:02:12.087670400,199002,2020-10-02 11:38:12.190408500,199038,2020-10-02 17:18:13.493087600,199378,2020-10-02 17:58:13.654907100,199418,2020-10-05 09:25:28.166199300,203225,2020-10-05 10:05:28.283214300,203265,4263.269925716667,36.0017123,2.890394687652588,0.0,0.3650094226105475,0.2267820835113516,-0.1671724319458012,0.0331175670658986,40.00269698333333,6.529390335083008,6.1004509925842285,0.0665359951324224,0.1300134658813476,-0.0943236351013183,0.0101249327226571,40.00195025
30,2020-10-06 12:59:34.361069300,204879,2020-10-06 13:30:34.482774600,204910,2020-10-06 18:22:35.501219200,205202,2020-10-06 19:03:35.585936700,205243,2020-10-07 13:14:39.900702500,206334,2020-10-07 13:56:40.074979800,206376,1497.0952318333334,31.00202841666667,3.794294595718384,0.0,1.0663540838557484,0.2080287933349609,-0.2271053791046142,0.0557695647562084,41.001411950000005,6.490492343902588,6.087704658508301,0.0533981459067304,0.1376614570617675,-0.0599513053894043,0.0088900711229103,42.00290461666667
31,2020-10-08 09:46:44.809160800,207566,2020-10-08 10:17:44.940939600,207597,2020-10-08 13:51:45.870635700,207811,2020-10-08 14:35:46.005575100,207855,2020-10-08 16:36:46.399243700,207976,2020-10-08 17:57:46.743877700,208057,491.0322452666667,31.0021963,2.8619699478149414,0.0,0.3121259074410214,0.2062804698944083,-0.1831324100494384,0.054749812175186,44.00224898333333,6.498798370361328,6.085155010223389,0.0493244128270469,0.1249151229858398,-0.2377419471740722,0.0299349779570365,81.0057439
32,2020-10-13 16:57:14.410382500,215196,2020-10-13 17:24:14.542865300,215223,2020-10-13 19:06:14.992364800,215325,2020-10-13 19:46:15.112366100,215365,2020-10-14 10:07:18.470583700,216226,2020-10-14 11:16:18.742035600,216295,1099.0721942166667,27.00220803333333,2.994872093200684,0.0,0.4484479403744525,0.0065782070159912,-0.1236569881439213,0.026129042871123,40.00200001666666,6.487942695617676,6.04181718826294,0.0702927402211655,0.1587142944335937,-0.059950828552246,0.0108680535782692,69.00452418333333
33,2020-10-14 19:02:20.601514900,216621,2020-10-14 19:35:20.789657100,216654,2020-10-14 23:27:21.595119400,216886,2020-10-15 00:06:21.788695000,216925,2020-10-15 12:41:24.579669100,217680,2020-10-15 13:52:24.870950800,217751,1130.07115725,33.0031357,3.199280261993408,0.0,0.7616426487876659,0.1911935806274414,-0.2021954059600821,0.0430154798463015,39.00322625,6.487942695617676,6.110648155212402,0.0576860037332395,0.1300139427185058,-0.0599513053894043,0.01046252623283,71.00485468333333
34,2020-10-15 14:23:25.054132500,217782,2020-10-15 14:59:25.141454100,217818,2020-10-15 19:51:26.282514400,218110,2020-10-15 20:32:26.426182200,218151,2020-10-16 13:22:30.220032000,219161,2020-10-16 13:58:30.396470800,219197,1415.0890389666667,36.00145535,2.84604811668396,0.0,0.3294964672694871,0.2285492420196542,-0.1116940975189209,0.0231464856283364,41.00239445,6.485393524169922,6.018873691558838,0.0642946113040067,0.1274642944335937,-0.0599503517150878,0.0106974813942484,36.00294063333333
35,2020-10-16 14:32:30.515672300,219231,2020-10-16 15:08:30.664092300,219267,2020-10-16 19:50:31.692358700,219549,2020-10-16 20:29:31.847618100,219588,2020-10-17 13:01:35.739494600,220580,2020-10-17 13:41:35.930720200,220620,1389.0902507833334,36.00247366666667,3.800969839096069,0.0,0.5163807310312243,0.3082969188690185,-0.2242681980133056,0.0401596378528283,39.00258765,6.490492343902588,6.021422863006592,0.0850360416351292,0.1274642944335937,-0.059950828552246,0.0106984925318493,40.00318708333334
36,2020-10-19 13:00:46.940009800,223459,2020-10-19 13:31:47.056928900,223490,2020-10-19 18:27:48.227691600,223786,2020-10-19 19:06:48.361819200,223825,2020-10-20 13:02:52.611295000,224901,2020-10-20 13:59:52.783659500,224958,1499.09739415,31.00194865,4.262129306793213,0.0,0.6190162776632452,0.2209200859069824,-0.2878074645996094,0.0502118626627207,39.00223544999999,6.47774600982666,6.018873691558838,0.0897409381553739,0.1325631141662597,-0.059950828552246,0.0095250137350965,57.00287273333333
